name,medal,city,noc,year,sport,event,gender,height,weight
ALFONSO DOMINGUEZ Loren Berto,B,Tokyo,AZE,2020,Boxing,Men's Light Heavy (75-81kg),M,,
ALGHANNAM Khalid,,Tokyo,KSA,2020,Football,Men Team,M,,
ALGOTSSON OSTHOLT Sara,,Tokyo,SWE,2020,Equestrian,Eventing Team,F,,
ALGOTSSON OSTHOLT Sara,,Tokyo,SWE,2020,Equestrian,Eventing Individual,F,,
ALHAMDDAN Abdullah,,Tokyo,KSA,2020,Football,Men Team,M,,
ALHAMMADI Mohamed,,Tokyo,UAE,2020,Athletics,Men's 100m,M,,
ALHASSAN Ali,,Tokyo,KSA,2020,Football,Men Team,M,,
ALHASSANE Ismael,,Tokyo,NIG,2020,Judo,Men -66 kg,M,,
ALHINDAWI Odai Riyad Adel,,Tokyo,JOR,2020,Boxing,Men's Light Heavy (75-81kg),M,,
ALHUMAYD Mahmoud Mohammed S,,Tokyo,KSA,2020,Weightlifting,Men's 73kg,M,,
ALI Ali Merza,,Tokyo,BRN,2020,Handball,Men Team,M,,
ALI Hasan,,Tokyo,BRN,2020,Handball,Men Team,M,,
ALI Laila,,Tokyo,EGY,2020,Artistic Swimming,Duet Team,F,,
ALI Laila,,Tokyo,EGY,2020,Artistic Swimming,Team,F,,
ALI Mohamed,,Tokyo,BRN,2020,Handball,Men Team,M,,
ALI Mohamed,,Tokyo,BRN,2020,Handball,Men Team,M,,
ALI MOHAMED Souhra,,Tokyo,DJI,2020,Athletics,Women's 1500m,F,,
ALI Ramla Said Ahmed,,Tokyo,SOM,2020,Boxing,Women's Feather (54-57kg),F,,
ALI Selin,,Tokyo,BUL,2020,Shooting,Trap Women,F,,
ALI ZADA Masomah,,Tokyo,EOR,2020,Cycling Road,Women's Individual Time Trial,F,,
ALIEV Mourad,,Tokyo,FRA,2020,Boxing,Men's Super Heavy (+91kg),M,,
ALIKAJ Ahmad,,Tokyo,EOR,2020,Judo,Men -73 kg,M,,
ALIKAJ Ahmad,,Tokyo,EOR,2020,Judo,Mixed Team,M,,
ALIMURADOVA Laman,,Tokyo,AZE,2020,Rhythmic Gymnastics,Group All-Around Team,F,,
ALINE,,Tokyo,BRA,2020,Football,Women Team,F,,
ALIPOV Alexey,,Tokyo,ROC,2020,Shooting,Trap Men,M,,
ALIPOV Alexey,,Tokyo,ROC,2020,Shooting,Trap Mixed Team,M,,
ALIREZA Husein,,Tokyo,KSA,2020,Rowing,Men's Single Sculls,M,,
ALIYEV Haji,S,Tokyo,AZE,2020,Wrestling,Men's Freestyle 65kg,M,,
ALIYEV Tayfur,,Tokyo,AZE,2020,Boxing,Men's Feather (52-57kg),M,,
ALIZADEH Dara,,Tokyo,BER,2020,Rowing,Men's Single Sculls,M,,
ALIZADEH ZENOORIN Kimia,,Tokyo,EOR,2020,Taekwondo,Women -57kg,F,,
AL-KAABI Fatimah Abbas Waheeb,,Tokyo,IRQ,2020,Shooting,10m Air Pistol Women,F,,
ALKANA Antonio,,Tokyo,RSA,2020,Athletics,Men's 110m Hurdles,M,,
AL-KANJARI Amur Salim Ramadhan,,Tokyo,OMA,2020,Weightlifting,Men's 81kg,M,,
ALKASBEH Obada Mohammad Mustafa,,Tokyo,JOR,2020,Boxing,Men's Light (57-63kg),M,,
ALKHADRAWI Ali,,Tokyo,KSA,2020,Table Tennis,Men's Singles,M,,
ALKHULAIF Ayman,,Tokyo,KSA,2020,Football,Men Team,M,,
ALLEMAND Julie,,Tokyo,BEL,2020,Basketball,Women Team,F,,
ALLEN Bec,,Tokyo,AUS,2020,Basketball,Women Team,F,,
ALLEN Bertram,,Tokyo,IRL,2020,Equestrian,Jumping Team,M,,
ALLEN Bertram,,Tokyo,IRL,2020,Equestrian,Jumping Individual,M,,
ALLEN Devon,,Tokyo,USA,2020,Athletics,Men's 110m Hurdles,M,,
ALLEN Nathon,,Tokyo,JAM,2020,Athletics,Men's 400m,M,,
ALLEN Nathon,,Tokyo,JAM,2020,Athletics,Men's 4 x 400m Relay Team,M,,
ALLEN Nick,S,Tokyo,USA,2020,Baseball/Softball,Baseball Team,M,,
ALLICOCK Keevin,,Tokyo,GUY,2020,Boxing,Men's Feather (52-57kg),M,,
ALLIKVEE Martin,,Tokyo,EST,2020,Swimming,Men's 200m Breaststroke,M,,
ALLMAN Valarie,G,Tokyo,USA,2020,Athletics,Women's Discus Throw,F,,
ALMADA Thiago,,Tokyo,ARG,2020,Football,Men Team,M,,
ALMANZA Rose Mary,,Tokyo,CUB,2020,Athletics,Women's 800m,F,,
ALMANZA Rose Mary,,Tokyo,CUB,2020,Athletics,Women's 4 x 400m Relay Team,F,,
ALMAQABI Ahmed,,Tokyo,BRN,2020,Handball,Men Team,M,,
ALMAS Deniz,,Tokyo,GER,2020,Athletics,Men's 4 x 100m Relay Team,M,,
ALMASATFA Abdel Rahman,B,Tokyo,JOR,2020,Karate,Men's Kumite -67kg,M,,
ALMATROOSHI Yousuf,,Tokyo,UAE,2020,Swimming,Men's 100m Freestyle,M,,
ALMEIDA Joao,,Tokyo,POR,2020,Cycling Road,Men's Road Race,M,,
ALMEIDA Joao,,Tokyo,POR,2020,Cycling Road,Men's Individual Time Trial,M,,
ALMEIDA Nathalia,,Tokyo,BRA,2020,Swimming,Women's 4 x 200m Freestyle Relay Team,F,,
ALMEIDA Teresa,,Tokyo,ANG,2020,Handball,Women Team,F,,
ALMOSAWI Sayed Mohammed,,Tokyo,KUW,2020,Karate,Men's Kata,M,,
ALMUTAIRI Saeid,,Tokyo,KSA,2020,Shooting,Skeet Men,M,,
ALNAJI Sami,,Tokyo,KSA,2020,Football,Men Team,M,,
AL-OBAIDLY Abdulaziz,,Tokyo,QAT,2020,Swimming,Men's 200m Breaststroke,M,,
ALOMRAN Nasser,,Tokyo,KSA,2020,Football,Men Team,M,,
ALONSO Agostina,S,Tokyo,ARG,2020,Hockey,Women Team,F,,
ALONSO Alejandra,,Tokyo,PAR,2020,Rowing,Women's Single Sculls,F,,
ALONSO Alejandro,,Tokyo,ESP,2020,Hockey,Men Team,M,,
ALONSO Luana,,Tokyo,PAR,2020,Swimming,Women's 100m Butterfly,F,,
ALOTHMANI Ala,,Tokyo,TUN,2020,Shooting,10m Air Pistol Men,M,,
ALOTHMANI Ala,,Tokyo,TUN,2020,Shooting,10m Air Pistol Mixed Team,M,,
ALQAHTANI Tahani,,Tokyo,KSA,2020,Judo,Women +78 kg,F,,
AL-RAIMI Yasameen,,Tokyo,YEM,2020,Shooting,10m Air Pistol Women,F,,
ALRASHIDI Abdullah,B,Tokyo,KUW,2020,Shooting,Skeet Men,M,,
ALRASHIDI Talal,,Tokyo,KUW,2020,Shooting,Trap Men,M,,
ALRUBAIE Mohammed,,Tokyo,KSA,2020,Football,Men Team,M,,
AL-SADEQ Julyana,,Tokyo,JOR,2020,Taekwondo,Women -67kg,F,,
ALSALEEM Seraj Abdulrahim M,,Tokyo,KSA,2020,Weightlifting,Men's 61kg,M,,
ALSAMAHIJI Hasan,,Tokyo,BRN,2020,Handball,Men Team,M,,
ALSAYYAD Husain,,Tokyo,BRN,2020,Handball,Men Team,M,,
ALSHAHRANI Yasser,,Tokyo,KSA,2020,Football,Men Team,M,,
ALSHAMMARI Mudhawi,,Tokyo,KUW,2020,Athletics,Women's 100m,F,,
ALTAYEV Altay,,Tokyo,KAZ,2020,Water Polo,Men Team,M,,
ALTENBURG Lisa,,Tokyo,GER,2020,Hockey,Women Team,F,,
ALTENHUBER Louisa,,Tokyo,AUT,2020,Rowing,Lightweight Women's Double Sculls Team,F,,
ALTHEMAN Maria Suelen,,Tokyo,BRA,2020,Judo,Women +78 kg,F,,
ALTHEMAN Maria Suelen,,Tokyo,BRA,2020,Judo,Mixed Team,F,,
ALTO Gaston,,Tokyo,ARG,2020,Table Tennis,Men's Singles,M,,
ALTUHAYFAN Hamad,,Tokyo,KSA,2020,Football,Men Team,M,,
ALTUKHOV Pavlo,,Tokyo,UKR,2020,Canoe Sprint,Men's Canoe Single 1000m,M,,
ALTUKHOV Pavlo,,Tokyo,UKR,2020,Canoe Sprint,Men's Canoe Double 1000m Team,M,,
ALVARADO Luciana,,Tokyo,CRC,2020,Artistic Gymnastics,Women's All-Around,F,,
ALVARADO Luciana,,Tokyo,CRC,2020,Artistic Gymnastics,Women's Vault,F,,
ALVARADO Luciana,,Tokyo,CRC,2020,Artistic Gymnastics,Women's Uneven Bars,F,,
ALVARADO Luciana,,Tokyo,CRC,2020,Artistic Gymnastics,Women's Balance Beam,F,,
ALVARADO Luciana,,Tokyo,CRC,2020,Artistic Gymnastics,Women's Floor Exercise,F,,
ALVARADO Roberto,B,Tokyo,MEX,2020,Football,Men Team,M,,
ALVAREZ Anita,,Tokyo,USA,2020,Artistic Swimming,Duet Team,F,,
ALVAREZ AZNAR Eduardo,,Tokyo,ESP,2020,Equestrian,Jumping Individual,M,,
ALVAREZ Dario,B,Tokyo,DOM,2020,Baseball/Softball,Baseball Team,M,,
ALVAREZ Eddy,S,Tokyo,USA,2020,Baseball/Softball,Baseball Team,M,,
ALVAREZ Jorge,,Tokyo,CUB,2020,Shooting,25m Rapid Fire Pistol Men,M,,
ALVAREZ Jorge,,Tokyo,HON,2020,Football,Men Team,M,,
ALVAREZ Lazaro,B,Tokyo,CUB,2020,Boxing,Men's Feather (52-57kg),M,,
ALVAREZ Luis,,Tokyo,MEX,2020,Archery,Men's Individual,M,,
ALVAREZ Luis,B,Tokyo,MEX,2020,Archery,Mixed Team,M,,
ALVAREZ Luz,,Tokyo,COL,2020,Judo,Women -48 kg,F,,
ALVAREZ PIEDRAHITA Estefania,,Tokyo,COL,2020,Artistic Swimming,Duet Team,F,,
ALVAREZ Santiago,B,Tokyo,ARG,2020,Rugby Sevens,Men Team,M,,
ALVES Dani,G,Tokyo,BRA,2020,Football,Men Team,M,,
ALVES LOPES Marcia,,Tokyo,CPV,2020,Rhythmic Gymnastics,Individual All-Around,F,,
ALWADI Mohammad,,Tokyo,JOR,2020,Boxing,Men's Feather (52-57kg),M,,
AL-WIR Amro,,Tokyo,JOR,2020,Swimming,Men's 100m Breaststroke,M,,
AL-WIR Amro,,Tokyo,JOR,2020,Swimming,Men's 200m Breaststroke,M,,
ALY ELKAMASH Marwan,,Tokyo,EGY,2020,Swimming,Men's 400m Freestyle,M,,
ALY ELKAMASH Marwan,,Tokyo,EGY,2020,Swimming,Men's 800m Freestyle,M,,
ALY ELKAMASH Marwan,,Tokyo,EGY,2020,Swimming,Men's 1500m Freestyle,M,,
AL-YAMANI Mokhtar,,Tokyo,YEM,2020,Swimming,Men's 100m Freestyle,M,,
AL-YAMANI Mokhtar,,Tokyo,YEM,2020,Swimming,Men's 200m Freestyle,M,,
ALYOUHA Yaqoub,,Tokyo,KUW,2020,Athletics,Men's 110m Hurdles,M,,
ALZIGKOUZI KOMINEA Maria Elli Lela,,Tokyo,GRE,2020,Artistic Swimming,Team,F,,
ALZINI Martina,,Tokyo,ITA,2020,Cycling Track,Women's Team Pursuit Team,F,,
AMADOR Andrey,,Tokyo,CRC,2020,Cycling Road,Men's Road Race,M,,
AMAISTROAIE Madalina,,Tokyo,ROU,2020,Archery,Women's Individual,F,,
AMANKUL Abilkhan,,Tokyo,KAZ,2020,Boxing,Men's Middle (69-75kg),M,,
AMARE Girmaw,,Tokyo,ISR,2020,Athletics,Men's Marathon,M,,
AMARIS Cesar,,Tokyo,VEN,2020,Rowing,Lightweight Men's Double Sculls Team,M,,
AMB Kim,,Tokyo,SWE,2020,Athletics,Men's Javelin Throw,M,,
AMBAKA Willy,,Tokyo,KEN,2020,Rugby Sevens,Men Team,M,,
AMBALA Atuhaire Ogola,,Tokyo,UGA,2020,Swimming,Men's 100m Freestyle,M,,
AMBROCIO GREIFO Pool Edinson,,Tokyo,PER,2020,Wrestling,Men's Freestyle 86kg,M,,
AMDOUNI Morhad,,Tokyo,FRA,2020,Athletics,"Men's 10,000m",M,,
AMDOUNI Morhad,,Tokyo,FRA,2020,Athletics,Men's Marathon,M,,
AMER Mohamed,,Tokyo,EGY,2020,Fencing,Men's Sabre Individual,M,,
AMER Mohamed,,Tokyo,EGY,2020,Fencing,Men's Sabre Team,M,,
AMES David,,Tokyo,GBR,2020,Hockey,Men Team,M,,
AMHA Selam,,Tokyo,ETH,2020,Cycling Road,Women's Road Race,F,,
AMIALIUSIK Alena,,Tokyo,BLR,2020,Cycling Road,Women's Road Race,F,,
AMIALIUSIK Alena,,Tokyo,BLR,2020,Cycling Road,Women's Individual Time Trial,F,,
AMIHERE Laeticia,,Tokyo,CAN,2020,Basketball,Women Team,F,,
AMINE Myles Nazem,B,Tokyo,SMR,2020,Wrestling,Men's Freestyle 86kg,M,,
AMIRI Nadiem,,Tokyo,GER,2020,Football,Men Team,M,,
AMIT,,Tokyo,IND,2020,Boxing,Men's Fly (48-52kg),M,,
AMOAH Christian,,Tokyo,GHA,2020,Weightlifting,Men's 96kg,M,,
AMOAH Joseph Paul,,Tokyo,GHA,2020,Athletics,Men's 200m,M,,
AMOAH Joseph Paul,,Tokyo,GHA,2020,Athletics,Men's 4 x 100m Relay Team,M,,
AMOE-TARRANT Charisma,,Tokyo,AUS,2020,Weightlifting,Women's +87kg,F,,
AMONDE Andrew,,Tokyo,KEN,2020,Rugby Sevens,Men Team,M,,
AMORES CARUA Jhonatan Javier,,Tokyo,ECU,2020,Athletics,Men's 50km Race Walk,M,,
AMORIM TALESKA Eduarda,,Tokyo,BRA,2020,Handball,Women Team,F,,
AMOROS Emile,,Tokyo,FRA,2020,Sailing,Men's Skiff - 49er Team,M,,
AMOS Nijel,,Tokyo,BOT,2020,Athletics,Men's 800m,M,,
AMRI Marwa,,Tokyo,TUN,2020,Wrestling,Women's Freestyle 62kg,F,,
AMUKAMARA Promise,,Tokyo,NGR,2020,Basketball,Women Team,F,,
AMUSAN Tobi,,Tokyo,NGR,2020,Athletics,Women's 100m Hurdles,F,,
AMUSAN Tobi,,Tokyo,NGR,2020,Athletics,Women's 4 x 100m Relay Team,F,,
AN Baul,B,Tokyo,KOR,2020,Judo,Men -66 kg,M,,
AN Baul,,Tokyo,KOR,2020,Judo,Mixed Team,M,,
AN Changi,,Tokyo,KOR,2020,Football,Men Team,M,,
AN Changrim,B,Tokyo,KOR,2020,Judo,Men -73 kg,M,,
AN Changrim,,Tokyo,KOR,2020,Judo,Mixed Team,M,,
AN Heji,,Tokyo,KOR,2020,Basketball,Women Team,F,,
AN Hyejin,,Tokyo,KOR,2020,Volleyball,Women Team,F,,
AN San,G,Tokyo,KOR,2020,Archery,Women's Individual,F,,
AN San,G,Tokyo,KOR,2020,Archery,Women's Team,F,,
AN San,G,Tokyo,KOR,2020,Archery,Mixed Team,F,,
AN Sehyeon,,Tokyo,KOR,2020,Swimming,Women's 100m Butterfly,F,,
AN Sehyeon,,Tokyo,KOR,2020,Swimming,Women's 4 x 200m Freestyle Relay Team,F,,
AN Seulki,,Tokyo,KOR,2020,Athletics,Women's Marathon,F,,
AN Seyoung,,Tokyo,KOR,2020,Badminton,Women's Singles,F,,
ANA Andreea Beatrice,,Tokyo,ROU,2020,Wrestling,Women's Freestyle 53kg,F,,
ANACAN Andrea,,Tokyo,NZL,2020,Karate,Women's Kata,F,,
ANAGNOSTOPOULOU Chrysoula,,Tokyo,GRE,2020,Athletics,Women's Discus Throw,F,,
ANAGOZ Yasemin,,Tokyo,TUR,2020,Archery,Women's Individual,F,,
ANAGOZ Yasemin,,Tokyo,TUR,2020,Archery,Mixed Team,F,,
ANANI Kwadjo,,Tokyo,GHA,2020,Judo,Men -90 kg,M,,
ANASTASAKIS Michail,,Tokyo,GRE,2020,Athletics,Men's Hammer Throw,M,,
ANASTASSIOU Lucie,,Tokyo,FRA,2020,Shooting,Skeet Women,F,,
ANCER Abraham,,Tokyo,MEX,2020,Golf,Men's Individual Stroke Play,M,,
ANDERSEN Brooke,,Tokyo,USA,2020,Athletics,Women's Hammer Throw,F,,
ANDERSON Andy,,Tokyo,CAN,2020,Skateboarding,Men's Park,M,,
ANDERSON Britany,,Tokyo,JAM,2020,Athletics,Women's 100m Hurdles,F,,
ANDERSON Doneisha,,Tokyo,BAH,2020,Athletics,Women's 4 x 400m Relay Team,F,,
ANDERSON Freya,,Tokyo,GBR,2020,Swimming,Women's 100m Freestyle,F,,
ANDERSON Freya,,Tokyo,GBR,2020,Swimming,Women's 200m Freestyle,F,,
ANDERSON Freya,,Tokyo,GBR,2020,Swimming,Women's 4 x 100m Freestyle Relay Team,F,,
ANDERSON Freya,,Tokyo,GBR,2020,Swimming,Women's 4 x 100m Medley Relay Team,F,,
ANDERSON Freya,G,Tokyo,GBR,2020,Swimming,Mixed 4 x 100m Medley Relay Team,F,,
ANDERSON Haley,,Tokyo,USA,2020,Marathon Swimming,Women's 10km,F,,
ANDERSON Lachlan,,Tokyo,AUS,2020,Rugby Sevens,Men Team,M,,
ANDERSON Matthew,,Tokyo,USA,2020,Volleyball,Men Team,M,,
ANDERSON Shae,,Tokyo,USA,2020,Athletics,4 x 400m Relay Mixed,F,,
ANDERSON Yvonne,,Tokyo,SRB,2020,Basketball,Women Team,F,,
ANDERSSON Jonna,S,Tokyo,SWE,2020,Football,Women Team,F,,
ANDERSSON Lasse,S,Tokyo,DEN,2020,Handball,Men Team,M,,
ANDIA Mary Luz,,Tokyo,PER,2020,Athletics,Women's 20km Race Walk,F,,
ANDINO Kolohe,,Tokyo,USA,2020,Surfing,Men,M,,
ANDISON Bailey,,Tokyo,CAN,2020,Swimming,Women's 200m Individual Medley,F,,
ANDO Elreen Ann,,Tokyo,PHI,2020,Weightlifting,Women's 64kg,F,,
ANDO Yuka,,Tokyo,JPN,2020,Athletics,"Women's 10,000m",F,,
ANDOH Mikiko,B,Tokyo,JPN,2020,Weightlifting,Women's 59kg,F,,
ANDRADE Jordin,,Tokyo,CPV,2020,Athletics,Men's 400m Hurdles,M,,
ANDRADE Rebeca,S,Tokyo,BRA,2020,Artistic Gymnastics,Women's All-Around,F,,
ANDRADE Rebeca,G,Tokyo,BRA,2020,Artistic Gymnastics,Women's Vault,F,,
ANDRADE Rebeca,,Tokyo,BRA,2020,Artistic Gymnastics,Women's Uneven Bars,F,,
ANDRADE Rebeca,,Tokyo,BRA,2020,Artistic Gymnastics,Women's Balance Beam,F,,
ANDRADE Rebeca,,Tokyo,BRA,2020,Artistic Gymnastics,Women's Floor Exercise,F,,
ANDRE Angelica,,Tokyo,POR,2020,Marathon Swimming,Women's 10km,F,,
ANDRE Sylvain,,Tokyo,FRA,2020,Cycling BMX Racing,Men,M,,
ANDRE Thiago,,Tokyo,BRA,2020,Athletics,Men's 800m,M,,
ANDRE Thiago,,Tokyo,BRA,2020,Athletics,Men's 1500m,M,,
ANDREEV Bozhidar Dimitrov,,Tokyo,BUL,2020,Weightlifting,Men's 73kg,M,,
ANDREEVA Irina,,Tokyo,ROC,2020,Canoe Sprint,Women's Canoe Single 200m,F,,
ANDREEVA Irina,,Tokyo,ROC,2020,Canoe Sprint,Women's Canoe Double 500m Team,F,,
ANDREJCZYK Maria,S,Tokyo,POL,2020,Athletics,Women's Javelin Throw,F,,
ANDREOLI Tatiana,,Tokyo,ITA,2020,Archery,Women's Individual,F,,
ANDREOLI Tatiana,,Tokyo,ITA,2020,Archery,Women's Team,F,,
ANDRESSA,,Tokyo,BRA,2020,Football,Women Team,F,,
ANDRESSINHA,,Tokyo,BRA,2020,Football,Women Team,F,,
ANDREW Joshter,,Tokyo,GUM,2020,Judo,Men -81 kg,M,,
ANDREW Michael,,Tokyo,USA,2020,Swimming,Men's 50m Freestyle,M,,
ANDREW Michael,,Tokyo,USA,2020,Swimming,Men's 100m Breaststroke,M,,
ANDREW Michael,,Tokyo,USA,2020,Swimming,Men's 200m Individual Medley,M,,
ANDREW Michael,G,Tokyo,USA,2020,Swimming,Men's 4 x 100m Medley Relay Team,M,,
ANDREWS Abby,,Tokyo,AUS,2020,Water Polo,Women Team,F,,
ANDREWS Ellesse,,Tokyo,NZL,2020,Cycling Track,Women's Sprint,F,,
ANDREWS Ellesse,S,Tokyo,NZL,2020,Cycling Track,Women's Keirin,F,,
ANDREWS-NAHU Kanah,,Tokyo,NZL,2020,Weightlifting,Women's 87kg,F,,
ANDRIANTSITOHAINA Eric Herman,,Tokyo,MAD,2020,Weightlifting,Men's 61kg,M,,
ANDRIANTSITOHAINA Tojonirina Alain,,Tokyo,MAD,2020,Weightlifting,Men's 67kg,M,,
ANDRODIAS Matthieu,G,Tokyo,FRA,2020,Rowing,Men's Double Sculls Team,M,,
ANDRULYTE Viktorija,,Tokyo,LTU,2020,Sailing,Women's One Person Dinghy - Laser Radial,F,,
ANDRUSENKO Veronika,,Tokyo,ROC,2020,Swimming,Women's 200m Freestyle,F,,
ANDRUSENKO Veronika,,Tokyo,ROC,2020,Swimming,Women's 4 x 100m Freestyle Relay Team,F,,
ANDRUSENKO Veronika,,Tokyo,ROC,2020,Swimming,Women's 4 x 200m Freestyle Relay Team,F,,
ANDUJAR Pablo,,Tokyo,ESP,2020,Tennis,Men's Singles,M,,
ANDUJAR Pablo,,Tokyo,ESP,2020,Tennis,Men's Doubles Team,M,,
ANESTOR Sabiana,,Tokyo,HAI,2020,Judo,Women -52 kg,F,,
ANGELA Ramsey,S,Tokyo,NED,2020,Athletics,Men's 4 x 400m Relay Team,M,,
ANGELA Ramsey,,Tokyo,NED,2020,Athletics,4 x 400m Relay Mixed Team,M,,
ANGELDAL Filippa,S,Tokyo,SWE,2020,Football,Women Team,F,,
ANGELINA,,Tokyo,BRA,2020,Football,Women Team,F,,
ANGHEL Roxana,,Tokyo,ROU,2020,Rowing,Women's Four Team,F,,
ANGUAMEA Jesus,,Tokyo,MEX,2020,Baseball/Softball,Baseball Team,M,,
ANGULO Jesus,B,Tokyo,MEX,2020,Football,Men Team,M,,
ANGULO Ricardo,B,Tokyo,MEX,2020,Football,Men Team,M,,
ANGULO Yuliana,,Tokyo,ECU,2020,Athletics,Women's 4 x 100m Relay Team,F,,
ANGYAL Daniel,B,Tokyo,HUN,2020,Water Polo,Men Team,M,,
ANKUDINOFF Ashlee,,Tokyo,AUS,2020,Cycling Track,Women's Team Pursuit Team,F,,
ANNE Mame-Ibra,,Tokyo,FRA,2020,Athletics,Men's 4 x 400m Relay Team,M,,
ANNEN Jolanda,,Tokyo,SUI,2020,Triathlon,Women's Individual,F,,
ANNEN Jolanda,,Tokyo,SUI,2020,Triathlon,Mixed Relay Team,F,,
ANOSHKIN Roman,,Tokyo,ROC,2020,Canoe Sprint,Men's Kayak Single 1000m,M,,
ANOSHKIN Roman,,Tokyo,ROC,2020,Canoe Sprint,Men's Kayak Double 1000m Team,M,,
ANOSHKIN Roman,,Tokyo,ROC,2020,Canoe Sprint,Men's Kayak Four 500m Team,M,,
ANSAH Owen,,Tokyo,GER,2020,Athletics,Men's 4 x 100m Relay Team,M,,
ANSAH Sarfo,,Tokyo,GHA,2020,Athletics,Men's 4 x 100m Relay Team,M,,
ANSAH-PEPRAH Lucas,,Tokyo,GER,2020,Athletics,Men's 4 x 100m Relay Team,M,,
ANSELL Liam Paul,,Tokyo,GBR,2020,Hockey,Men Team,M,,
ANSHU Anshu,,Tokyo,IND,2020,Wrestling,Women's Freestyle 57kg,F,,
ANSLEY Giselle,B,Tokyo,GBR,2020,Hockey,Women Team,F,,
ANTILL Caleb,B,Tokyo,AUS,2020,Rowing,Men's Quadruple Sculls Team,M,,
ANTOGNELLI Quentin,,Tokyo,MON,2020,Rowing,Men's Single Sculls,M,,
ANTOMARCHI Kaliema,,Tokyo,CUB,2020,Judo,Women -78 kg,F,,
ANTON Elizabeth,,Tokyo,NZL,2020,Football,Women Team,F,,
ANTONIA FERREIRA Jaqueline,,Tokyo,BRA,2020,Weightlifting,Women's 87kg,F,,
ANTONIOU Kalia,,Tokyo,CYP,2020,Swimming,Women's 50m Freestyle,F,,
ANTONIOU Kalia,,Tokyo,CYP,2020,Swimming,Women's 100m Freestyle,F,,
ANTONIOU Nikolas,,Tokyo,CYP,2020,Swimming,Men's 50m Freestyle,M,,
ANTONIOU Nikolas,,Tokyo,CYP,2020,Swimming,Men's 100m Freestyle,M,,
ANTONOVA Nataliia,B,Tokyo,ROC,2020,Cycling Track,Women's Team Sprint Team,F,,
ANTONSEN Anders,,Tokyo,DEN,2020,Badminton,Men's Singles,M,,
ANTONY,G,Tokyo,BRA,2020,Football,Men Team,M,,
ANTONY Alex,,Tokyo,IND,2020,Athletics,4 x 400m Relay Mixed Team,M,,
ANTOSOVA Lenka,,Tokyo,CZE,2020,Rowing,Women's Double Sculls Team,F,,
ANTUNA Uriel,B,Tokyo,MEX,2020,Football,Men Team,M,,
ANTUNOVIC Andela,,Tokyo,MNE,2020,Swimming,Women's 100m Freestyle,F,,
ANVEGARD Anna,S,Tokyo,SWE,2020,Football,Women Team,F,,
ANWARI Fahim,,Tokyo,AFG,2020,Swimming,Men's 50m Freestyle,M,,
ANYANACHO Elizabeth Oluchi,,Tokyo,NGR,2020,Taekwondo,Women -67kg,F,,
ANZANI Simone,,Tokyo,ITA,2020,Volleyball,Men Team,M,,
AOKI Chika,,Tokyo,JPN,2020,Fencing,Women's Sabre Individual,F,,
AOKI Chika,,Tokyo,JPN,2020,Fencing,Women's Sabre Team,F,,
AOKI Masumi,,Tokyo,JPN,2020,Athletics,Women's 100m Hurdles,F,,
AOKI Reona,,Tokyo,JPN,2020,Swimming,Women's 100m Breaststroke,F,,
AOKI Ryoma,,Tokyo,JPN,2020,Athletics,Men's 3000m Steeplechase,M,,
AOKI Yukito,,Tokyo,JPN,2020,Skateboarding,Men's Street,M,,
AOKUSO Paulo,,Tokyo,AUS,2020,Boxing,Men's Light Heavy (75-81kg),M,,
AOYAGI Koyo,G,Tokyo,JPN,2020,Baseball/Softball,Baseball Team,M,,
AOYAMA Hanae,,Tokyo,JPN,2020,Athletics,Women's 4 x 100m Relay Team,F,,
AOYAMA Shuko,,Tokyo,JPN,2020,Tennis,Women's Doubles Team,F,,
APAK Esref,,Tokyo,TUR,2020,Athletics,Men's Hammer Throw,M,,
APETZ Nadine,,Tokyo,GER,2020,Boxing,Women's Welter (64-69kg),F,,
APITHY Bolade,,Tokyo,FRA,2020,Fencing,Men's Sabre Individual,M,,
APOLONIA Tiago,,Tokyo,POR,2020,Table Tennis,Men's Singles,M,,
APOLONIA Tiago,,Tokyo,POR,2020,Table Tennis,Men's Team,M,,
APOSTALON Anika,,Tokyo,CZE,2020,Swimming,Women's 4 x 100m Freestyle Relay Team,F,,
APPEL CHEUICHE Marcio,,Tokyo,BRA,2020,Equestrian,Eventing Team,M,,
APPEL CHEUICHE Marcio,,Tokyo,BRA,2020,Equestrian,Eventing Individual,M,,
APPEL Max,,Tokyo,GER,2020,Rowing,Men's Quadruple Sculls Team,M,,
APPLE Zach,,Tokyo,USA,2020,Swimming,Men's 100m Freestyle,M,,
APPLE Zach,G,Tokyo,USA,2020,Swimming,Men's 4 x 100m Freestyle Relay Team,M,,
APPLE Zach,,Tokyo,USA,2020,Swimming,Men's 4 x 200m Freestyle Relay Team,M,,
APPLE Zach,G,Tokyo,USA,2020,Swimming,Men's 4 x 100m Medley Relay Team,M,,
APPS Olivia,,Tokyo,CAN,2020,Rugby Sevens,Women Team,F,,
APRAHAMIAN Alain,,Tokyo,URU,2020,Judo,Men -81 kg,M,,
AQUILLA Adelaide,,Tokyo,USA,2020,Athletics,Women's Shot Put,F,,
AQUINO Rckaela Maree Ramos,,Tokyo,GUM,2020,Wrestling,Women's Freestyle 53kg,F,,
AR RASYID Muhd Noor Firdaus,,Tokyo,BRU,2020,Athletics,Men's 200m,M,,
ARADILLAS Stefania,,Tokyo,MEX,2020,Baseball/Softball,Softball Team,F,,
